month,year,mpaa,budget,runtime,screens,opening_week,domestic_box_office,user_vote,ratings,critic_vote,meta_score,country,sequel,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7
3.0,2018.0,4,69000000.0,140.0,3064.0,16853422.0,46874505.0,202000.0,6.6,354.0,46.15,193,0.0,-0.5771359208136664,0.8677739390416671,0.14732989457020787,0.5126496648545023,0.1468014887938112,-0.17085696027828076,1.0616595846210453
1.0,2012.0,3,58000000.0,125.0,2573.0,18782154.0,49876377.0,37000.0,5.9,167.0,41.15,193,0.0,-0.3267902625989537,0.586923859817523,-0.3113353848447757,3.725831361961094,-0.26485548826629585,-0.1851276646494062,-1.070271286501826
5.0,2008.0,4,7000000.0,99.0,1379.0,63361.0,2345941.0,22000.0,6.7,177.0,68.18,193,0.0,-0.5395502020564107,-0.26948864096110126,-0.16493392917710736,-0.3523289561841672,-0.36064978914092966,1.428514222957922,0.637890504615498
6.0,2013.0,4,23000000.0,100.0,19.0,19768.0,36686.0,77000.0,6.2,66.0,46.94,192,0.0,-0.5590714235098588,0.7062104634911963,0.10854853081149458,0.3650666461382257,1.8962244560076709,-0.195482957844113,0.9959442028753638
4.0,2007.0,3,26000000.0,102.0,1607.0,3962385.0,6881022.0,91000.0,4.0,40.0,7.2,193,0.0,-0.5360074069983652,1.1310781144917401,-0.4311960078328176,-0.09697338763392045,-0.26698509094697787,-0.023264413613600654,-0.5869268121123556
3.0,2007.0,4,20000000.0,124.0,1747.0,7460690.0,19661987.0,100000.0,7.4,186.0,63.47,193,0.0,-0.451995920233514,-0.4520387244049077,-0.0650354913958356,0.21137617985970278,-0.3955901450534862,0.24031811525631191,0.5900768729956091
7.0,2002.0,3,60000000.0,101.0,2629.0,15632281.0,43061982.0,146000.0,6.2,203.0,41.56,176,0.0,0.32785989311700525,1.7352713110651279,0.21239286969486787,0.16569087301841742,-0.2289725507236633,-0.5169938691862107,0.1669923889847364
2.0,2000.0,4,36000000.0,104.0,2204.0,8128356.0,23360779.0,42000.0,5.8,124.0,28.19,55,0.0,-0.5460968495860001,1.079621717259508,0.1884856170840623,-0.18551622631802794,1.8469737675937252,-0.3360744832435052,-0.3921621955228414
10.0,2008.0,4,2500000.0,101.0,568.0,3409643.0,13011160.0,60000.0,7.6,188.0,66.86,193,0.0,-0.40882739001495283,-0.5486811706521523,-0.5324874732503232,1.1384667719371233,-0.26361619113802703,-0.7876338487706259,-2.368152450730954
3.0,2010.0,3,16000000.0,116.0,2215.0,8089139.0,19068240.0,156000.0,7.1,168.0,28.42,58,0.0,-0.5887241064692944,-0.6686317478258097,-0.38275760758984406,0.19640637092585472,-0.6051965484979235,-0.16608075052398893,0.8625126276306974
9.0,2000.0,2,30000000.0,113.0,2803.0,20905831.0,115719751.0,232000.0,7.8,172.0,66.72,193,0.0,-0.5166007231012081,-0.16314440975041183,-0.15637998090354877,-0.1332127394811592,-0.2765526080195581,3.036199726834301,0.3605312099193235
9.0,2006.0,4,18000000.0,105.0,13.0,10800.0,70644.0,16000.0,6.6,95.0,51.25,79,0.0,0.4327240782393812,1.4562154157762681,0.4408190910319819,-0.0032311872528058717,0.13721533218701695,-0.25137110270263524,-0.16358466253539766
10.0,2007.0,4,27500000.0,122.0,2250.0,4060012.0,9736045.0,58000.0,6.8,187.0,49.27,165,0.0,-0.48014986012495636,-0.3419316460866691,0.5934274972797576,0.27041635989187174,-0.031054253726642844,-0.047865956807760394,0.8505568713308046
4.0,2023.0,4,86203077.0,93.0,3378.0,8026475.0,17297895.0,96000.0,6.4,349.0,57.3,193,0.0,-0.1657105479934639,0.7371747206969339,0.3671970338904852,-0.710638421329071,-0.7809464678270006,-0.3707290638784651,-0.9914016139098077
2.0,2007.0,4,10000000.0,80.0,2702.0,10273477.0,20342161.0,28000.0,5.9,22.0,47.0,193,0.0,-0.4063028387475277,-0.5384761498181899,-0.5376761537501545,-0.7906399679980984,1.44708429744219,-0.17965449234871786,-1.1783012888068611
11.0,2005.0,3,40000000.0,135.0,2433.0,10016021.0,29077547.0,56000.0,6.8,210.0,48.0,193,0.0,-0.5286472525111281,-0.8571170602831886,-0.4912530934067624,0.2408459997885348,-0.620282779050372,-0.3197590223886188,0.9364989372700372
3.0,2010.0,4,32000000.0,111.0,2521.0,6126170.0,13942007.0,111000.0,6.3,185.0,22.84,193,0.0,-0.5598934307109268,1.6353789570169817,0.264919679353026,-0.19037989615882356,-0.13650654547582627,-0.25706902817955335,-0.14264770928303389
10.0,2000.0,4,4500000.0,102.0,93.0,64770.0,3635482.0,900000.0,8.3,170.0,76.68,193,0.0,-0.451995920233514,-0.4520387244049077,-0.0650354913958356,0.21137617985970278,-0.3955901450534862,0.24031811525631191,0.5900768729956091
9.0,2010.0,4,60000000.0,97.0,3209.0,26650264.0,60128566.0,179000.0,5.8,122.0,22.84,43,0.0,-0.4706510587075943,1.4412807445637907,0.8246153621362639,-0.5830147054088598,-1.017551177027457,0.06847266254549873,-0.6262348227646626
9.0,2004.0,4,50000000.0,94.0,3284.0,23036273.0,51201453.0,210000.0,6.1,159.0,21.78,40,0.0,-0.4988049985990367,1.5513878228820295,1.483078350811857,-0.5239745253766909,-0.6530152857006135,-0.21971140951857357,-0.36575482442946705
9.0,2007.0,4,45000000.0,95.0,2848.0,23678580.0,50648679.0,206000.0,6.2,113.0,25.81,193,0.0,-0.4706510587075943,1.4412807445637907,0.8246153621362639,-0.5830147054088598,-1.017551177027457,0.06847266254549873,-0.6262348227646626
9.0,2012.0,4,65000000.0,95.0,3016.0,21052227.0,42345531.0,150000.0,5.3,92.0,30.03,193,1.0,-0.4988049985990367,1.5513878228820295,1.483078350811857,-0.5239745253766909,-0.6530152857006135,-0.21971140951857357,-0.36575482442946705
9.0,2011.0,3,8000000.0,91.0,126.0,15467.0,163265.0,18000.0,6.7,142.0,39.9,193,0.0,-0.5887241064692944,-0.6686317478258097,-0.38275760758984406,0.19640637092585472,-0.6051965484979235,-0.16608075052398893,0.8625126276306974
2.0,2002.0,0,20000000.0,72.0,2626.0,11889631.0,48430258.0,22000.0,5.8,123.0,45.85,198,1.0,2.8756259645689357,-0.1413293403835714,0.36538757980204006,-0.010871288335044534,-0.16085981689568704,0.15605106678864417,-0.14172551498897187
12.0,2008.0,4,45000000.0,129.0,1077.0,189911.0,22951340.0,225000.0,7.3,254.0,67.3,193,0.0,-0.5887241064692944,-0.6686317478258097,-0.38275760758984406,0.19640637092585472,-0.6051965484979235,-0.16608075052398893,0.8625126276306974
8.0,2015.0,3,18000000.0,101.0,2064.0,6618610.0,26839498.0,25000.0,6.0,236.0,63.32,193,0.0,-0.3772650560170276,-0.93880924049341,-0.6873273620809274,-0.04803444796288829,-0.2681742119101724,-0.16811524124812327,0.3495068009763653
9.0,2013.0,4,38000000.0,119.0,3117.0,19030375.0,42025135.0,178000.0,6.4,208.0,56.49,193,1.0,0.037573392661194874,2.1410921313008613,0.15601481307247309,-0.010535667746642503,-0.3230750962283572,-0.3325472274020522,0.21760279847129782
1.0,2014.0,3,25000000.0,100.0,2867.0,41516170.0,134938200.0,123000.0,6.1,168.0,21.86,193,0.0,-0.5032888994362377,0.6712294353101462,-0.9837737564597043,-0.548406663035468,1.6249400399626441,-0.3026454958192382,-0.9671985755166207
1.0,2016.0,3,40000000.0,102.0,3192.0,35243095.0,91221830.0,63000.0,5.9,148.0,17.53,193,1.0,-0.5032888994362377,0.6712294353101462,-0.9837737564597043,-0.548406663035468,1.6249400399626441,-0.3026454958192382,-0.9671985755166207
10.0,2001.0,3,47000000.0,132.0,2770.0,10404652.0,30165536.0,31000.0,6.5,31.0,43.0,193,0.0,-0.41439243101999135,-0.6439796968253415,-0.5702779279904502,0.12664213987743955,-0.16899080023635232,1.5932485344928857,-0.0018388033591491726
9.0,2008.0,4,60000000.0,110.0,3152.0,16288361.0,40081410.0,92000.0,6.0,175.0,20.78,193,0.0,-0.34777570449458417,-0.28291704220866337,1.2876302747505455,-0.4785193487838541,1.7429534998292833,-0.40222782738618906,-0.5106716720623452
2.0,2017.0,3,25000000.0,102.0,2931.0,13002632.0,27793018.0,43000.0,4.5,140.0,10.79,193,1.0,-0.42630058995469844,-0.9054560563005971,1.4884481188259207,-0.18795807579520812,-1.0478698139666986,-0.31786747947621347,0.7319987492350009
4.0,2011.0,2,90000000.0,96.0,3842.0,39225962.0,143619809.0,249000.0,6.9,181.0,70.56,193,0.0,2.6558024121507313,-0.6164728004433428,-0.35093504601569686,-0.2940617683656235,0.10651091659862472,-0.12231510542975217,-0.5154842820157806
4.0,2014.0,0,130000000.0,101.0,3975.0,39327869.0,131538435.0,101000.0,6.3,149.0,49.0,193,1.0,2.6558024121507313,-0.6164728004433428,-0.35093504601569686,-0.2940617683656235,0.10651091659862472,-0.12231510542975217,-0.5154842820157806
11.0,2012.0,2,145000000.0,97.0,3672.0,23773465.0,103412758.0,193000.0,7.2,198.0,71.01,193,0.0,2.780319340214687,0.3966797873453297,-0.6744434940482507,0.4780946323985684,0.2087487777344749,-0.08110349592228933,1.1429272150408905
8.0,2011.0,3,93000000.0,120.0,3691.0,54806191.0,176760185.0,563000.0,7.6,313.0,80.26,193,0.0,-0.5728680046347855,1.2619677032486696,0.18498259308045828,0.36020297629743003,-0.0872558570618807,-0.11647750278016115,1.2454586891151718
2.0,2016.0,3,20000000.0,107.0,2915.0,11801271.0,36880033.0,31000.0,6.3,161.0,52.65,193,0.0,-0.27500780704971606,0.5280281068001751,0.3277944149987932,2.2936778712449715,-0.11600957743580288,0.23748935212063735,-0.37392549871857383
7.0,2002.0,4,80000000.0,117.0,2332.0,22079481.0,104454762.0,285000.0,7.7,250.0,79.7,193,0.0,-0.46208536282114887,-0.5034951216371398,0.5546461335210443,0.12283334117559534,1.7183687134872168,-0.0724919543735926,0.7848414895851233
11.0,2018.0,3,210000000.0,139.0,3503.0,36063385.0,105487148.0,80000.0,5.3,195.0,16.58,192,0.0,0.02033090255845528,1.3734871133255468,0.03842502828965493,0.6924938932666833,-0.03976706195871971,-0.24633515950077964,1.421910092375377
2.0,2014.0,3,120000000.0,117.0,3372.0,21681430.0,58607007.0,240000.0,6.1,263.0,49.47,193,0.0,-0.5418289334071192,1.4738154814665108,0.2261383155943127,-0.3379629148751,1.6129164217380332,-0.2816950257453856,-0.20836309102871503
8.0,2012.0,3,2500000.0,90.0,209.0,35539.0,3325038.0,66000.0,7.0,33.0,67.0,193,0.0,-0.4150094964925055,-0.517693639379499,-0.5799605415124718,-0.39250378409891695,1.2622776400004436,0.015316490548793945,0.39360421408547047
3.0,2005.0,2,80000000.0,91.0,3776.0,36045301.0,128200012.0,162000.0,6.4,217.0,64.0,193,0.0,2.463265288135666,-0.25038674719986326,-0.5225089778825364,-0.5059178947192237,-0.32206660214905586,-0.3206562418473036,-0.1332357325259059
9.0,2001.0,4,57000000.0,106.0,2525.0,6018636.0,17008282.0,45000.0,6.3,161.0,53.2,193,0.0,-0.39191906627534767,-0.6405240368622866,-0.173530977212754,0.25581580872238285,-0.41067637560593473,0.08663984339168207,0.664063182634949
6.0,2012.0,3,75000000.0,123.0,3470.0,14437269.0,38518613.0,82000.0,5.9,273.0,42.77,193,0.0,-0.5139932422528081,-1.155402263914312,-1.005049478274936,-0.06300425689673637,-0.47778061535460964,-0.5745141070284242,0.6219425556114535
8.0,2007.0,4,6000000.0,101.0,59.0,58536.0,714943.0,14000.0,6.5,142.0,81.83,193,0.0,-0.4373419099751939,-0.750323928036031,-0.5788318762640089,-0.0924740768255684,-0.25308798135772387,-0.014436969383493467,0.27552049133702533
5.0,2019.0,4,41000000.0,121.0,3610.0,25725722.0,96368160.0,195000.0,7.3,450.0,86.82,192,0.0,-0.3689695873201451,-0.5341798056515973,-0.1649770289391954,0.47493202542539076,-0.3265791944845632,1.6943253472680613,0.3867038879387745
10.0,2008.0,4,18000000.0,114.0,826.0,144701.0,5700626.0,265000.0,7.2,176.0,58.89,192,0.0,-0.5460968495860001,1.079621717259508,0.1884856170840623,-0.18551622631802794,1.8469737675937252,-0.3360744832435052,-0.3921621955228414
12.0,2006.0,2,24000000.0,102.0,3019.0,12158168.0,70270943.0,232000.0,7.1,220.0,75.55,193,0.0,-0.6365362627451207,0.9402169441672349,-0.611031531886657,-0.11009565122153671,-0.1827940466204756,1.3055232194874016,0.8489932179057386
12.0,2016.0,3,200000000.0,134.0,4157.0,155081681.0,533539991.0,688000.0,7.8,513.0,82.11,193,0.0,0.06572733255263725,2.0309850529826226,-0.5024481756031202,-0.0695758477788115,-0.6876109875552007,-0.044363155337979916,-0.04287719986389756
11.0,2008.0,4,28000000.0,99.0,2798.0,19167085.0,67300955.0,241000.0,6.8,196.0,74.31,193,0.0,-0.4243673360513352,-0.3769126742677192,-0.4988947899914412,-0.643056949281822,-0.30233866977166957,-0.15502849478288563,-1.1125859070611799
9.0,2005.0,3,10000000.0,112.0,1661.0,7570366.0,17380866.0,78000.0,6.2,117.0,64.38,193,0.0,-0.5139932422528081,-1.155402263914312,-1.005049478274936,-0.06300425689673637,-0.47778061535460964,-0.5745141070284242,0.6219425556114535
2.0,2002.0,3,70000000.0,98.0,2762.0,9013548.0,18990798.0,30000.0,3.1,147.0,5.1,114,0.0,-0.6192937726423811,1.7078219621425492,-0.4934417471038389,-0.8131252122348626,-0.46610208089011324,1.2193111515861288,-0.3553140759983403
11.0,2017.0,3,22000000.0,122.0,1669.0,61999.0,11962778.0,43000.0,6.5,41.0,58.0,33,0.0,-0.46208536282114887,-0.5034951216371398,0.5546461335210443,0.12283334117559534,1.7183687134872168,-0.0724919543735926,0.7848414895851233
3.0,2000.0,4,25000000.0,115.0,2641.0,18014503.0,55973336.0,74000.0,6.1,121.0,36.46,193,0.0,-0.5460968495860001,1.079621717259508,0.1884856170840623,-0.18551622631802794,1.8469737675937252,-0.3360744832435052,-0.3921621955228414
10.0,2015.0,4,13000000.0,118.0,862.0,118298.0,14677674.0,451000.0,8.1,361.0,92.17,47,0.0,-0.48014986012495636,-0.3419316460866691,0.5934274972797576,0.27041635989187174,-0.031054253726642844,-0.047865956807760394,0.8505568713308046
6.0,2017.0,4,20000000.0,101.0,3162.0,8004283.0,22105643.0,56000.0,5.2,214.0,46.12,193,0.0,-0.4243673360513352,-0.3769126742677192,-0.4988947899914412,-0.643056949281822,-0.30233866977166957,-0.15502849478288563,-1.1125859070611799
6.0,2003.0,2,25000000.0,81.0,3041.0,11556869.0,39402572.0,9000.0,5.6,115.0,39.53,193,0.0,2.9503568287854223,-0.6280998564720737,-0.2569042908830517,-0.27028191615763564,-0.033443883752373185,-0.252382289715791,-0.38229558700821564
11.0,2000.0,0,30000000.0,78.0,2937.0,22718184.0,76507756.0,14000.0,6.2,25.0,62.0,193,0.0,2.4589973719567846,-0.6445805114068659,-0.5601616763927868,-0.3534712061621516,-0.08800925629336402,-0.3750356993454232,-0.3170348370200322
4.0,2000.0,4,60000000.0,127.0,3155.0,15011181.0,61322858.0,50000.0,6.4,131.0,38.89,193,0.0,-0.430597231271488,-0.4358690674091566,0.6073447523931224,1.6518000331047988,-0.10606468980112367,-0.6596273211910082,0.24680432029828922
3.0,2015.0,4,50000000.0,114.0,3171.0,11012305.0,26461644.0,115000.0,6.6,221.0,59.0,193,0.0,-0.5460968495860001,1.079621717259508,0.1884856170840623,-0.18551622631802794,1.8469737675937252,-0.3360744832435052,-0.3921621955228414
10.0,2003.0,3,60000000.0,127.0,2815.0,11836705.0,49443628.0,105000.0,7.1,200.0,70.72,193,0.0,-0.46208536282114887,-0.5034951216371398,0.5546461335210443,0.12283334117559534,1.7183687134872168,-0.0724919543735926,0.7848414895851233
10.0,2013.0,4,30000000.0,91.0,3026.0,7706712.0,19316646.0,66000.0,5.6,152.0,12.91,193,0.0,-0.34777570449458417,-0.28291704220866337,1.2876302747505455,-0.4785193487838541,1.7429534998292833,-0.40222782738618906,-0.5106716720623452
2.0,2006.0,4,17000000.0,122.0,1611.0,3381974.0,6855137.0,104000.0,7.3,161.0,41.0,193,0.0,-0.5590714235098588,0.7062104634911963,0.10854853081149458,0.3650666461382257,1.8962244560076709,-0.195482957844113,0.9959442028753638
9.0,2013.0,4,38000000.0,123.0,2308.0,187289.0,26947624.0,515000.0,8.1,280.0,86.7,192,0.0,-0.6135867837899182,1.0465611753779243,-0.6024775836130984,0.10902056548147122,-0.09869686549910407,2.9132087233637805,0.5716339232095641
8.0,2001.0,3,90000000.0,90.0,3118.0,67408222.0,226164286.0,239000.0,6.7,157.0,49.64,193,0.0,-0.5314428393276801,0.7813365136283847,-0.325310767784111,-0.48936648300329916,1.9894759312894876,-0.5908295678833105,-0.7067185771814252
8.0,2007.0,3,180000000.0,91.0,3778.0,50237000.0,140125968.0,184000.0,6.2,190.0,21.55,193,0.0,-0.5314428393276801,0.7813365136283847,-0.325310767784111,-0.48936648300329916,1.9894759312894876,-0.5908295678833105,-0.7067185771814252
8.0,2003.0,3,80000000.0,117.0,3220.0,37062535.0,116934650.0,154000.0,6.1,203.0,47.48,193,0.0,0.05136997378612147,1.5853348915433878,0.07958075080350936,-0.005671997905846889,1.6604052168411945,-0.41155268246600407,-0.03191168776850969
3.0,2014.0,4,35000000.0,110.0,2486.0,5272444.0,10508518.0,66000.0,5.7,144.0,25.31,193,0.0,-0.5590714235098588,0.7062104634911963,0.10854853081149458,0.3650666461382257,1.8962244560076709,-0.195482957844113,0.9959442028753638
4.0,2012.0,4,33000000.0,95.0,2271.0,7892539.0,17142080.0,118000.0,6.5,139.0,59.1,193,0.0,-0.5460968495860001,1.079621717259508,0.1884856170840623,-0.18551622631802794,1.8469737675937252,-0.3360744832435052,-0.3921621955228414
2.0,2013.0,3,28000000.0,115.0,3223.0,21401594.0,71399120.0,117000.0,6.7,181.0,16.83,193,0.0,-0.6168780463607368,-0.5585246695075712,0.27570538108574927,0.25544655095802365,-0.24066065717108004,-0.4542648225880613,1.1229926259658927
2.0,2012.0,4,85000000.0,115.0,3121.0,40172720.0,126373434.0,236000.0,6.7,231.0,52.84,193,0.0,-0.5641613468898077,1.2411851928099789,0.22726698084277563,-0.03793320760175141,0.09755080037986551,-0.31144848567767297,-0.3264468137771602
4.0,2005.0,3,130000000.0,124.0,3200.0,18068372.0,68671925.0,104000.0,6.1,210.0,38.47,74,0.0,0.07611342663207644,1.3385060851444965,-1.0538972589815438,-0.22097941590701056,-0.3110514780037464,-0.35349769747590487,-0.5412326860166077
7.0,2010.0,3,130000000.0,100.0,3612.0,36011243.0,118311368.0,330000.0,6.4,295.0,62.43,193,0.0,-0.5641613468898077,1.2411851928099789,0.22726698084277563,-0.03793320760175141,0.09755080037986551,-0.31144848567767297,-0.3264468137771602
10.0,2017.0,3,6500000.0,120.0,1362.0,2591985.0,6423605.0,86000.0,6.6,17.0,42.88,193,0.0,-0.42904644127831143,-0.34569449319421824,-0.056481543122276885,0.43049239656271066,-0.3114929639321147,1.8480036191326912,0.3127175782994346
5.0,2015.0,3,110000000.0,114.0,3812.0,54588173.0,155190832.0,257000.0,6.1,297.0,48.15,193,0.0,0.03330547648231398,1.7468983670938587,0.11836211456222269,0.14191102081042964,-0.08901775037266538,-0.38692668490017185,0.033803693977171485
2.0,2011.0,4,30000000.0,109.0,2789.0,9447930.0,23209310.0,57000.0,5.9,206.0,31.92,15,0.0,0.02033090255845528,1.3734871133255468,0.03842502828965493,0.6924938932666833,-0.03976706195871971,-0.24633515950077964,1.421910092375377
8.0,2016.0,4,19000000.0,89.0,3135.0,34263534.0,97685686.0,210000.0,6.1,277.0,79.75,193,0.0,1.4602714129057857,-0.061990097253283784,-0.3378694894603932,-0.25228415975563556,-0.35514014321235504,-0.3548759528145053,-0.640083657551647
7.0,2012.0,4,45000000.0,131.0,2635.0,16016910.0,47382068.0,135000.0,6.4,236.0,51.56,193,0.0,-0.5590714235098588,0.7062104634911963,0.10854853081149458,0.3650666461382257,1.8962244560076709,-0.195482957844113,0.9959442028753638
1.0,2001.0,3,13000000.0,112.0,2570.0,27526443.0,91057006.0,66000.0,6.2,124.0,53.81,193,0.0,-0.5286472525111281,-0.8571170602831886,-0.4912530934067624,0.2408459997885348,-0.620282779050372,-0.3197590223886188,0.9364989372700372
5.0,2004.0,3,5000000.0,92.0,592.0,345136.0,8940582.0,49000.0,6.7,186.0,61.2,193,0.0,-0.4373419099751939,-0.750323928036031,-0.5788318762640089,-0.0924740768255684,-0.25308798135772387,-0.014436969383493467,0.27552049133702533
8.0,2000.0,4,4000000.0,93.0,30.0,287452.0,12178602.0,19000.0,6.9,122.0,62.74,176,0.0,-0.4063028387475277,-0.5384761498181899,-0.5376761537501545,-0.7906399679980984,1.44708429744219,-0.17965449234871786,-1.1783012888068611
12.0,2013.0,3,35000000.0,125.0,2671.0,413373.0,83301580.0,170000.0,7.5,310.0,76.92,192,0.0,-0.41439243101999135,-0.6439796968253415,-0.5702779279904502,0.12664213987743955,-0.16899080023635232,1.5932485344928857,-0.0018388033591491726
2.0,2001.0,3,22000000.0,90.0,2467.0,7411852.0,19402030.0,43000.0,5.8,132.0,18.88,193,0.0,-0.5430310249833081,-0.755069173239092,-0.855398269944163,-0.8056097769319466,1.2374778939977529,-0.5860533581290187,-0.905865534171773
10.0,2010.0,4,20000000.0,91.0,2808.0,24230123.0,45710178.0,110000.0,5.5,19.0,67.0,193,0.0,-0.2765978297950592,-0.3154517791113835,1.8861073212924966,-0.7235711393176137,-0.8875140989362068,-0.05206013909530487,-0.9285434037982927
10.0,2005.0,4,5000000.0,93.0,2949.0,31725652.0,87039965.0,277000.0,6.6,152.0,37.55,193,0.0,-0.2765978297950592,-0.3154517791113835,1.8861073212924966,-0.7235711393176137,-0.8875140989362068,-0.05206013909530487,-0.9285434037982927
10.0,2006.0,4,10000000.0,108.0,3167.0,33610391.0,80238724.0,213000.0,6.2,111.0,31.74,193,0.0,-0.3047517696865016,-0.20534470079314487,2.5445703099680896,-0.6645309592854448,-0.5229782076093634,-0.340244211159377,-0.6680634054630973
10.0,2007.0,4,10000000.0,95.0,3183.0,31756764.0,63300095.0,165000.0,5.9,100.0,20.88,193,0.0,-0.3047517696865016,-0.20534470079314487,2.5445703099680896,-0.6645309592854448,-0.5229782076093634,-0.340244211159377,-0.6680634054630973
10.0,2008.0,4,10800000.0,92.0,3084.0,30053954.0,56746769.0,138000.0,5.8,90.0,14.01,193,0.0,-0.4060868540892076,-0.052511526453309365,1.891523255011156,-0.6137611417822492,-0.5968136823653756,-0.15109986354617286,-0.7606566422138341
10.0,2009.0,4,11000000.0,92.0,3036.0,14118444.0,27693292.0,125000.0,6.0,87.0,37.76,193,0.0,-0.3047517696865016,-0.20534470079314487,2.5445703099680896,-0.6645309592854448,-0.5229782076093634,-0.340244211159377,-0.6680634054630973
9.0,2023.0,4,13000000.0,118.0,3262.0,18309301.0,53607898.0,75000.0,6.6,175.0,77.03,193,1.0,-0.3047517696865016,-0.20534470079314487,2.5445703099680896,-0.6645309592854448,-0.5229782076093634,-0.340244211159377,-0.6680634054630973
3.0,2001.0,4,25000000.0,95.0,1974.0,2861903.0,5520393.0,14000.0,5.0,135.0,10.79,193,0.0,-0.5610955222871157,-0.5935056976886213,-0.8166169061854496,-0.6580267582156701,-0.5119450732161068,-0.5614273605631865,-0.8401501524260917
7.0,2000.0,4,19000000.0,88.0,2912.0,42346669.0,157019771.0,287000.0,6.3,149.0,50.36,193,0.0,-0.4243673360513352,-0.3769126742677192,-0.4988947899914412,-0.643056949281822,-0.30233866977166957,-0.15502849478288563,-1.1125859070611799
7.0,2001.0,4,45000000.0,83.0,3220.0,20503356.0,71308997.0,175000.0,5.3,137.0,15.92,193,0.0,-0.3632789039394451,-0.46090380840267137,0.7192638814673897,-0.9766515784996892,-0.8188474099964568,-0.11767087612190587,-1.3356930222076133
10.0,2003.0,3,48000000.0,85.0,3505.0,49700000.0,110003217.0,159000.0,5.5,156.0,37.42,193,0.0,-0.4243673360513352,-0.3769126742677192,-0.4988947899914412,-0.643056949281822,-0.30233866977166957,-0.15502849478288563,-1.1125859070611799
4.0,2006.0,3,45000000.0,83.0,3674.0,40222875.0,90710620.0,129000.0,5.1,149.0,34.93,193,0.0,-0.4243673360513352,-0.3769126742677192,-0.4988947899914412,-0.643056949281822,-0.30233866977166957,-0.15502849478288563,-1.1125859070611799
4.0,2013.0,3,20000000.0,88.0,3402.0,14157367.0,32015787.0,77000.0,3.5,67.0,5.67,193,0.0,-0.3632789039394451,-0.46090380840267137,0.7192638814673897,-0.9766515784996892,-0.8188474099964568,-0.11767087612190587,-1.3356930222076133
8.0,2019.0,3,28000000.0,111.0,3135.0,20915346.0,68947075.0,85000.0,6.2,267.0,75.02,55,0.0,0.32086899357706244,0.19026139517249624,1.7772024550119436,-0.5437269109054327,-1.0740826496887377,-0.12753833831780373,-0.5682928960439609
9.0,2006.0,3,35000000.0,101.0,3007.0,8602333.0,17807569.0,31000.0,5.9,167.0,29.85,193,0.0,-0.4243673360513352,-0.3769126742677192,-0.4988947899914412,-0.643056949281822,-0.30233866977166957,-0.15502849478288563,-1.1125859070611799
10.0,2003.0,3,35000000.0,110.0,2951.0,19622714.0,81261177.0,331000.0,7.2,41.0,82.0,193,0.0,-0.3642904820931689,-0.5653979867250982,-0.6073902758083596,-0.598617320419142,-0.3174249003241181,-0.3087067666475155,-1.03859959742184
6.0,2002.0,2,84000000.0,89.0,3447.0,54155312.0,153294164.0,126000.0,5.3,31.0,35.0,193,0.0,1.9989975502796538,-0.41328417711381676,0.32873883821184446,-0.5526400714295289,-0.21824405610675573,-0.2935462909412836,-0.342751706644455
3.0,2004.0,2,25000000.0,93.0,3312.0,29438331.0,84216833.0,65000.0,5.2,148.0,25.08,193,0.0,2.0643538985704244,-0.10308154704176624,1.584550208180926,-1.0386813892044682,-0.9688101421872348,-0.20180921478218425,-0.3820597172967618
7.0,2006.0,3,4000000.0,96.0,541.0,3046924.0,10525717.0,88000.0,6.6,183.0,42.34,192,0.0,-0.010413337710130526,-0.7029363801867561,0.20940165633942426,-0.8176299332933062,1.3809649718472043,-0.4988660242479611,-0.9525193570485594
8.0,2010.0,3,60000000.0,112.0,2820.0,10609795.0,31524275.0,466000.0,7.6,311.0,80.41,238,0.0,-0.36352716634113447,0.604572831410984,-1.1686837537623542,-0.3920136010450519,-0.4740441310466507,-0.8144855483197458,-0.4958587441282861
10.0,2015.0,4,15000000.0,93.0,1509.0,1841007.0,3703046.0,55000.0,6.3,112.0,42.18,193,0.0,-0.46026496462815514,0.7488017767256647,0.27316627875784,-0.7344182735370588,-0.6409916674760028,-0.2406618795924262,-1.1245903089173728
2.0,2000.0,4,40000000.0,117.0,3467.0,34713342.0,89138076.0,164000.0,5.6,157.0,44.06,193,0.0,-0.2765978297950592,-0.3154517791113835,1.8861073212924966,-0.7235711393176137,-0.8875140989362068,-0.05206013909530487,-0.9285434037982927
4.0,2011.0,4,40000000.0,111.0,3314.0,18692090.0,38180928.0,171000.0,6.2,222.0,58.85,193,0.0,-0.2619438195367391,-0.6137369827425068,1.3723109364243233,-1.0274213960028848,-0.7450119352404445,-0.3068152237351102,-1.2430997854568764
3.0,2023.0,4,35000000.0,123.0,3676.0,44447270.0,108391107.0,120000.0,6.5,362.0,73.8,193,1.0,-0.3047517696865016,-0.20534470079314487,2.5445703099680896,-0.6645309592854448,-0.5229782076093634,-0.340244211159377,-0.6680634054630973
5.0,2000.0,3,12000000.0,81.0,1759.0,3342085.0,6982680.0,95000.0,5.6,42.0,9.07,193,0.0,-0.4063028387475277,-0.5384761498181899,-0.5376761537501545,-0.7906399679980984,1.44708429744219,-0.17965449234871786,-1.1783012888068611
