month,year,mpaa,budget,runtime,screens,domestic_box_office,critic_vote,meta_score,country,sequel,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8
6.0,2010.0,4,7000000.0,92.0,454.0,7468936.0,195.0,78.83,193,0.0,-0.49140541364539286,-0.9372879350153955,-0.9409877038300436,-0.12918611604854266,-0.5099598010374621,-0.4242053347351379,0.7511763062924238,-0.2056081951935823
8.0,2007.0,2,6000000.0,93.0,2332.0,13235267.0,100.0,3.28,193,0.0,0.9955572414813918,-0.7813016491622401,-0.40891253292569424,-0.5958354564799068,-0.05207503982325082,0.13257113389458214,-0.8394305373938614,-0.30985833073761143
5.0,2003.0,2,60000000.0,92.0,3472.0,104297061.0,162.0,29.3,193,0.0,0.9955572414813918,-0.7813016491622401,-0.40891253292569424,-0.5958354564799068,-0.05207503982325082,0.13257113389458214,-0.8394305373938614,-0.30985833073761143
11.0,2017.0,3,69000000.0,100.0,3575.0,104029443.0,155.0,22.51,193,1.0,-0.3906736835564234,-0.5250492245996341,-0.6017126935201269,-0.5146566087826036,-0.33975222293822355,-0.17890922294700293,-1.0035188988426786,-0.38910428511939066
6.0,2002.0,4,250000.0,101.0,5.0,144008.0,59.0,69.95,193,0.0,-0.34379770091221445,-0.6378507075523103,1.7666406266619414,0.00012014915425965295,1.2842587681344984,1.4738715906914868,0.13755809209958658,0.12794062997699632
11.0,2013.0,4,5000000.0,117.0,1110.0,27298285.0,314.0,89.75,193,0.0,-0.44439002774604197,-0.2686660123128035,-0.010650960335605092,0.4152443609302549,-0.3037826287794825,1.7992739960429314,0.2948176691653459,0.3601107161275832
5.0,2009.0,3,25000000.0,84.0,2459.0,25794018.0,113.0,21.31,193,0.0,-0.6278232888872068,0.7536545561321174,-1.0367132331134452,-0.49807943357422535,-0.040552750992714354,-0.5353901191115676,-1.4234712145764907,2.185255275328749
9.0,2000.0,4,12500000.0,140.0,3.0,4157491.0,155.0,68.51,0,0.0,-0.01310360244420697,-0.7156479908232974,0.023332651345736522,0.057193871487254654,1.4497181723779342,-0.045674587752604835,0.6090553933691372,1.1522262482880599
3.0,2015.0,4,10000000.0,106.0,739.0,5637066.0,166.0,74.27,193,0.0,-0.4618800309058412,-0.6523554253809895,-0.6908521527042628,-0.286027777663507,-0.22936282585551535,-0.2360455056107649,-0.11938406778633309,2.4001897628313666
2.0,2003.0,3,80000000.0,125.0,3474.0,102543518.0,263.0,42.87,193,0.0,-0.5680587624253638,0.8445716677280682,-0.38787958911944015,-0.2072704980526643,1.5271869024744456,-0.024307824532845745,-0.7097190155820413,-0.05263072309900998
8.0,2015.0,4,11900000.0,113.0,151.0,208588.0,102.0,25.98,193,0.0,-0.3057206011114652,-0.6930417923275269,1.2234115187144172,-0.029687994361614324,1.7510263897850862,-0.2225194866588621,0.9090440081068213,-0.011719899171732532
5.0,2012.0,3,150000000.0,113.0,3755.0,79727149.0,305.0,37.75,193,0.0,-0.008395040098939252,-0.7050994963474134,0.6664688494305983,-0.7896523205306689,-1.0049370711162182,-0.30407634124345245,-1.1802680543757755,-0.5726981245969733
2.0,2013.0,3,3500000.0,97.0,2313.0,17418667.0,113.0,42.51,193,0.0,-0.41656850146959845,0.19933480142130713,1.8884946023261775,-0.6913404107007137,-0.8253816658424648,-0.10638382389090408,-0.7534466868476337,-0.21088386101866244
7.0,2005.0,3,60000000.0,105.0,2657.0,25473352.0,187.0,47.94,193,0.0,-0.25199802942240623,-0.716638408572271,1.7938180586486885,-0.1987952579389667,-0.886185064542933,0.11659384122705978,0.4438326992787955,-0.10688313474716012
11.0,2017.0,3,30000000.0,125.0,1733.0,56468410.0,363.0,82.76,176,0.0,-0.4079206479500488,-0.44340448974205454,-0.0532370805089434,1.4579077182185618,-0.49073189106630477,-0.30161789950857365,0.3254597282597748,-8.85343717137554e-05
1.0,2003.0,3,11000000.0,86.0,2865.0,32551396.0,159.0,12.21,15,0.0,0.028310096799917583,-0.39479658389205835,2.5685810113043694,-0.5695551310412088,-0.7089721216723701,-0.4892482921571599,-0.6195790223215771,-0.32487399174116416
2.0,2006.0,3,20000000.0,83.0,2898.0,48548426.0,108.0,7.67,193,0.0,-0.4995425510622917,-0.6985250209111653,-0.8986634071196087,-0.5397404173067798,-0.5555219015318666,-0.5910005492236149,-0.6636680700867218,-0.3514950143221018
4.0,2010.0,3,55000000.0,88.0,3380.0,98711404.0,269.0,65.49,193,0.0,-0.4761076734899074,-0.8713190604085467,-0.295220883587971,-0.6627488914061012,1.5571045240891335,-0.9232584158422983,-0.5096922042055885,-0.4199984396096815
3.0,2004.0,4,28000000.0,101.0,2748.0,59020957.0,232.0,73.29,193,0.0,-0.5310121212931233,0.8877135780649602,0.8206331272752612,-0.35370335940263015,-0.7466496890176308,0.007781164021021401,-0.95798395704509,-0.19997081792534668
7.0,2014.0,3,170000000.0,130.0,3969.0,208545589.0,367.0,89.43,193,1.0,-0.09268931553463496,1.925025694138197,0.1909874618711159,0.35617732030026,-0.17797356057389285,-0.14353283643219775,1.3852789845773679,0.03273825067872395
7.0,2004.0,3,15000000.0,125.0,410.0,13456633.0,188.0,48.88,189,0.0,-0.13472161051256723,-0.3114189760281872,0.007885037246688188,0.2857316044203149,-0.127613987424889,1.254631122170131,-0.22120461399643318,3.9934404288342735
3.0,2013.0,4,30000000.0,118.0,2188.0,10895295.0,129.0,40.63,193,0.0,0.08717889666804284,1.0750213587514676,0.7420777384356995,0.3151596977044485,1.8282873658522343,-0.41960825242139405,1.3216898602057847,-0.07765126746587284
3.0,2007.0,4,20000000.0,90.0,1806.0,16809076.0,97.0,23.01,193,0.0,-0.2768110973961233,-0.4111369678864045,2.4742485318195535,-0.5866751569698173,-0.5683723022013947,-0.3572257125934719,-0.7540653097353731,-0.30494681312658867
2.0,2016.0,4,58000000.0,108.0,3856.0,363070709.0,397.0,82.53,193,0.0,-0.5484798041208903,0.6421978428092425,-0.9898980706397442,-0.3161539634350849,-0.10538004758101807,-0.31145862195932866,-0.8927616692536909,-0.45815195349348886
5.0,2018.0,4,110000000.0,119.0,4349.0,324591735.0,468.0,82.04,193,1.0,-0.024460755961039363,1.6551436906629482,-1.0414765523279759,-0.33161772489449237,-0.4702259111746465,-0.3156880363017314,-0.4925249143222485,-0.4828195056300358
2.0,2010.0,3,25000000.0,108.0,3062.0,80014842.0,173.0,31.75,193,0.0,-0.516789515455917,-0.6168802860535858,-0.3501877941084254,1.4328239096943856,-0.7065015696599479,-0.7137092257851855,0.6653105570157318,0.0375207364255751
10.0,2014.0,4,1250000.0,108.0,393.0,4404154.0,166.0,88.69,193,0.0,-0.49140541364539286,-0.9372879350153955,-0.9409877038300436,-0.12918611604854266,-0.5099598010374621,-0.4242053347351379,0.7511763062924238,-0.2056081951935823
8.0,2008.0,4,65000000.0,110.0,2586.0,36316032.0,181.0,41.27,193,0.0,-0.6515320712955085,1.5629725245723094,0.32646016174065134,-0.20072202767652128,-0.06642446177823993,-0.24578868417046834,-0.3314540143117532,-0.11626486852975351
8.0,2007.0,4,20000000.0,105.0,1823.0,9534258.0,138.0,22.78,193,0.0,-0.5847346929821821,0.9113101943097043,0.25022658734098996,-0.18459609582527772,1.8905617653103883,-0.3313321638649005,-0.4927726482170641,-0.1048075823499191
3.0,2018.0,4,30000000.0,107.0,2882.0,34017028.0,195.0,20.13,193,0.0,-0.5765975555652832,0.6725472802054738,0.20790229063055488,0.22595820543295944,1.936123865804793,-0.16453694937642352,0.9220717281620816,0.04107923677860034
4.0,2010.0,4,21000000.0,92.0,2459.0,42739347.0,163.0,44.23,193,0.0,-0.3825365461395246,-0.7638121387038643,-0.6440369902305618,-0.10410230752436647,-0.29419012244381904,-0.012114008458526017,0.4113254775364668,-0.2432174659908712
8.0,2018.0,3,6000000.0,109.0,1005.0,5885881.0,21.0,0.38,193,0.0,-0.3582594561953774,-0.3859058520872508,0.0718423978195784,2.2881479980257664,-0.2929128566387661,0.3290877798898631,-2.6984404733723557,0.1606362465983
10.0,2006.0,4,2000000.0,97.0,143.0,519086.0,131.0,42.06,176,0.0,-0.3057206011114652,-0.6930417923275269,1.2234115187144172,-0.029687994361614324,1.7510263897850862,-0.2225194866588621,0.9090440081068213,-0.011719899171732532
3.0,2002.0,4,50000000.0,109.0,2164.0,8364691.0,149.0,41.19,187,0.0,-0.3591016685671403,-0.9366061782012457,-0.040594466698924275,-0.22711078162368786,1.818436303177181,-0.34437187507720934,0.5653013434176002,-0.3117208912784509
4.0,2008.0,4,25000000.0,108.0,2001.0,4598506.0,122.0,14.77,193,0.0,-0.3057206011114652,-0.6930417923275269,1.2234115187144172,-0.029687994361614324,1.7510263897850862,-0.2225194866588621,0.9090440081068213,-0.011719899171732532
11.0,2006.0,2,51000000.0,93.0,3205.0,35093569.0,108.0,10.48,193,0.0,0.9955572414813918,-0.7813016491622401,-0.40891253292569424,-0.5958354564799068,-0.05207503982325082,0.13257113389458214,-0.8394305373938614,-0.30985833073761143
9.0,2016.0,3,156000000.0,107.0,3403.0,61433527.0,319.0,79.72,193,0.0,-0.42673418972970595,0.6372242511270877,0.34316937299446054,2.5774022647725863,0.20753583637021258,0.0468809415720829,-0.09348098437347492,-0.2982136100036163
12.0,2008.0,4,50000000.0,137.0,1793.0,28644813.0,223.0,58.85,193,0.0,-0.3924285251065539,0.5157255090910547,0.2972871482669823,3.8848459488063862,0.12767868047732048,-0.5550072741910763,-0.4253598888056601,-0.4769324748156084
2.0,2008.0,3,7000000.0,111.0,2204.0,32241649.0,181.0,68.81,193,0.0,-0.49140541364539286,-0.9372879350153955,-0.9409877038300436,-0.12918611604854266,-0.5099598010374621,-0.4242053347351379,0.7511763062924238,-0.2056081951935823
11.0,2006.0,3,75000000.0,126.0,3108.0,64038616.0,32.0,59.0,234,0.0,-0.6114212631663059,1.3234399584932919,0.29179650881185887,-0.34640490400322926,1.6828271010068172,-0.27102221145709693,-0.3944245157955971,-0.13259143456642408
10.0,2006.0,4,30000000.0,118.0,3049.0,30577122.0,23.0,86.0,193,0.0,-0.5081228220309547,-0.3505828230088648,-0.06342468454432727,-0.06329606131386036,1.4356751727958144,0.11766988894135667,-1.6828877608367987,0.4999290933805166
11.0,2013.0,3,26000000.0,105.0,3036.0,30664106.0,180.0,40.73,193,0.0,-0.3825365461395246,-0.7638121387038643,-0.6440369902305618,-0.10410230752436647,-0.29419012244381904,-0.012114008458526017,0.4113254775364668,-0.2432174659908712
1.0,2018.0,4,30000000.0,140.0,2432.0,44947622.0,160.0,42.2,193,0.0,-0.5765975555652832,0.6725472802054738,0.20790229063055488,0.22595820543295944,1.936123865804793,-0.16453694937642352,0.9220717281620816,0.04107923677860034
9.0,2016.0,3,10000000.0,110.0,648.0,4073489.0,205.0,78.85,176,0.0,-0.44439002774604197,-0.2686660123128035,-0.010650960335605092,0.4152443609302549,-0.3037826287794825,1.7992739960429314,0.2948176691653459,0.3601107161275832
11.0,2005.0,4,22000000.0,108.0,2447.0,36024076.0,159.0,25.06,192,0.0,-0.41879143500081656,-0.4946997872034028,0.5960876677501724,0.02745556008544072,1.7017516904475873,-0.03198755036409788,0.8113144985730936,0.1101269051526987
7.0,2010.0,2,69000000.0,95.0,3602.0,252756705.0,238.0,78.82,104,0.0,2.594749271585157,-0.13813651525746784,-0.2970148889501527,-0.5536260099599456,1.6012012893302663,0.12970594142949646,-0.4953120138369472,-0.34555856891416226
7.0,2013.0,2,76000000.0,98.0,4003.0,368065385.0,226.0,72.76,193,1.0,2.594749271585157,-0.13813651525746784,-0.2970148889501527,-0.5536260099599456,1.6012012893302663,0.12970594142949646,-0.4953120138369472,-0.34555856891416226
6.0,2017.0,2,80000000.0,90.0,4535.0,264624300.0,232.0,56.56,193,1.0,2.594749271585157,-0.13813651525746784,-0.2970148889501527,-0.5536260099599456,1.6012012893302663,0.12970594142949646,-0.4953120138369472,-0.34555856891416226
12.0,2018.0,4,9000000.0,123.0,235.0,1533324.0,310.0,72.3,193,0.0,-0.46352672167593195,0.4742052750813498,0.8352261415947999,0.1688146509859044,1.9853985651422918,-0.3550688856711878,1.0198012376958094,-0.08076756754583087
7.0,2017.0,4,40000000.0,143.0,3007.0,16790139.0,354.0,81.31,193,0.0,-0.22881726103603656,-0.7695553823608066,0.6966910971852855,2.23321674309836,1.722415223798064,0.15419681329777996,-0.26720871544630664,-0.24549250766618844
8.0,2005.0,4,22000000.0,83.0,3127.0,22400154.0,124.0,11.82,193,0.0,-0.3906736835564234,-0.5250492245996341,-0.6017126935201269,-0.5146566087826036,-0.33975222293822355,-0.17890922294700293,-1.0035188988426786,-0.38910428511939066
5.0,2002.0,4,10000000.0,98.0,1480.0,6080065.0,95.0,5.87,110,0.0,-0.6000324331376676,0.8453413197028552,-0.3955402329010827,0.3489666795322809,-0.17650255981620713,0.1677209172422598,0.7680958622809482,0.10958266206618004
9.0,2010.0,3,10000000.0,80.0,2811.0,33679655.0,114.0,49.26,193,0.0,-0.2768110973961233,-0.4111369678864045,2.4742485318195535,-0.5866751569698173,-0.5683723022013947,-0.3572257125934719,-0.7540653097353731,-0.30494681312658867
1.0,2014.0,4,7000000.0,89.0,2544.0,15821461.0,76.0,24.08,193,0.0,-0.26013516683930504,-0.4778754944680407,1.8361423553591234,-0.6093495591972039,-0.9317471650373376,-0.050201373261417145,-0.9710116771003502,-0.2527699538756796
2.0,2005.0,3,5500000.0,116.0,1703.0,50633099.0,144.0,20.17,193,0.0,-0.49140541364539286,-0.9372879350153955,-0.9409877038300436,-0.12918611604854266,-0.5099598010374621,-0.4242053347351379,0.7511763062924238,-0.2056081951935823
3.0,2010.0,2,15000000.0,94.0,3083.0,64003625.0,134.0,54.4,193,0.0,1.0036943788982906,-1.0200645632664702,-0.45123682963612927,-0.18528115522166969,-0.006512939328846249,0.29936634838305903,0.5754138389852842,-0.1639715116090919
8.0,2012.0,2,22000000.0,94.0,3401.0,49008662.0,97.0,52.45,193,0.0,0.9955572414813918,-0.7813016491622401,-0.40891253292569424,-0.5958354564799068,-0.05207503982325082,0.13257113389458214,-0.8394305373938614,-0.30985833073761143
3.0,2011.0,2,21000000.0,100.0,3169.0,52698535.0,122.0,47.75,193,0.0,0.9955572414813918,-0.7813016491622401,-0.40891253292569424,-0.5958354564799068,-0.05207503982325082,0.13257113389458214,-0.8394305373938614,-0.30985833073761143
5.0,2017.0,2,22000000.0,91.0,3174.0,20738724.0,87.0,21.86,193,0.0,1.5462628598253667,-0.18048556549212208,-0.5020609360847946,-0.4494904097613627,-0.20918623911330828,0.06803176714437578,-0.5375419148838863,-0.3067420306576534
9.0,2003.0,3,17000000.0,98.0,2083.0,22738671.0,151.0,24.87,193,0.0,-0.3906736835564234,-0.5250492245996341,-0.6017126935201269,-0.5146566087826036,-0.33975222293822355,-0.17890922294700293,-1.0035188988426786,-0.38910428511939066
12.0,2009.0,3,58000000.0,103.0,2718.0,29580087.0,150.0,14.8,193,0.0,-0.49140541364539286,-0.9372879350153955,-0.9409877038300436,-0.12918611604854266,-0.5099598010374621,-0.4242053347351379,0.7511763062924238,-0.2056081951935823
11.0,2002.0,3,142000000.0,133.0,3377.0,160942139.0,270.0,55.16,192,1.0,-0.07413988276741,1.7516588440588396,0.19174183711068202,0.10743182721997438,-0.015800996764726318,-0.37063800332847824,-0.1279135242232448,-0.0853647162332905
10.0,2000.0,2,5000000.0,88.0,1823.0,9628751.0,41.0,24.0,145,0.0,2.3371425764578113,1.7105495092282696,-0.013854478691881047,0.04512585342340991,-0.03036271082717903,0.33477439441691087,-0.07557112760862192,0.023568125179559536
7.0,2010.0,3,69000000.0,114.0,3046.0,73026337.0,228.0,44.27,193,0.0,-0.3906736835564234,-0.5250492245996341,-0.6017126935201269,-0.5146566087826036,-0.33975222293822355,-0.17890922294700293,-1.0035188988426786,-0.38910428511939066
5.0,2000.0,2,127500000.0,82.0,3257.0,137748063.0,156.0,63.15,193,0.0,2.8348935988193413,-0.09124985247407924,0.3847691597312486,0.4361063434406884,-0.15203794085738448,0.4417864759462219,1.2646541741738648,0.2463592862841068
1.0,2006.0,4,3000000.0,97.0,35.0,274245.0,8.0,48.0,193,0.0,-0.42692857241771537,-0.25593687309917257,0.6384119644606073,-0.38309874117279646,1.6561895899531827,-0.19878276485257476,-0.603529877806052,-0.035759913975820755
2.0,2004.0,3,25000000.0,86.0,2042.0,14161590.0,139.0,26.68,193,0.0,-0.6304386648453857,-0.38392483069467787,-0.35112073185464815,-0.056545244478554496,-0.5618171171787522,-0.33575250717426525,0.4664799161251174,2.8596468300598055
1.0,2016.0,4,25000000.0,102.0,2912.0,35593113.0,162.0,11.83,193,0.0,-0.3906736835564234,-0.5250492245996341,-0.6017126935201269,-0.5146566087826036,-0.33975222293822355,-0.17890922294700293,-1.0035188988426786,-0.38910428511939066
8.0,2008.0,3,20000000.0,87.0,2642.0,14190901.0,85.0,2.98,193,0.0,-0.41736025374054725,-0.11291946041604634,-0.5601427720492579,-0.6764654169605551,-0.5474868872417946,-0.11859927053919943,-0.9051707664212117,-0.41688813733589564
8.0,2009.0,4,30000000.0,112.0,3180.0,115646235.0,350.0,89.07,157,0.0,-0.6515320712955085,1.5629725245723094,0.32646016174065134,-0.20072202767652128,-0.06642446177823993,-0.24578868417046834,-0.3314540143117532,-0.11626486852975351
4.0,2007.0,3,20000000.0,105.0,3132.0,80818974.0,206.0,68.91,193,0.0,-0.3057206011114652,-0.6930417923275269,1.2234115187144172,-0.029687994361614324,1.7510263897850862,-0.2225194866588621,0.9090440081068213,-0.011719899171732532
3.0,2014.0,3,85000000.0,140.0,3936.0,150947895.0,274.0,41.97,193,0.0,0.028920311494635885,1.8987080765366675,0.22252943308536596,-0.13419493763241883,-0.5376358245667413,-0.19383564788338406,-0.14878224963302739,-0.18281851352331763
6.0,2002.0,3,27000000.0,116.0,2792.0,69599016.0,181.0,44.77,193,0.0,-0.44222631257320083,-0.32190574770602143,-0.0073548557814652245,0.15046403418476217,-0.4108747351734127,0.30027031625458545,0.6573386326919602,0.17863033044027837
12.0,2012.0,4,100000000.0,165.0,3012.0,162805434.0,341.0,86.26,193,0.0,-0.3661908567554284,-0.810993981313421,-0.7184783939428115,0.1899554366656531,-0.2377648815825593,-0.219309574858455,0.5175052096638725,-0.2870803094078872
3.0,2015.0,3,2300000.0,120.0,1356.0,12985600.0,26.0,24.31,193,0.0,-0.44222631257320083,-0.32190574770602143,-0.0073548557814652245,0.15046403418476217,-0.4108747351734127,0.30027031625458545,0.6573386326919602,0.17863033044027837
10.0,2019.0,4,45000000.0,151.0,3855.0,31581712.0,384.0,75.67,193,1.0,-0.07662359967253492,-0.43521749287216455,1.8989328636296898,-0.1018572753359166,-0.7126847205154646,-0.13192114137391875,0.6975358445238409,-0.05714036828821351
11.0,2016.0,3,165000000.0,115.0,3882.0,232641920.0,438.0,87.1,193,0.0,0.22097067180132543,2.1133904656551374,-0.3104619383940631,-0.05993135725675519,-0.7275103433752157,-0.13532629115230796,-0.11202547175295903,-0.08089888781346188
6.0,2004.0,3,30000000.0,92.0,3020.0,114326736.0,201.0,68.29,193,0.0,-0.47063048656670636,-0.4493680867770898,-0.7429657231825668,-1.059373795716697,-0.3246257263169663,1.108197164925502,-0.9371603720057521,-0.7646435481569857
8.0,2018.0,2,10000000.0,113.0,2442.0,6809080.0,88.0,58.76,193,0.0,-0.49140541364539286,-0.9372879350153955,-0.9409877038300436,-0.12918611604854266,-0.5099598010374621,-0.4242053347351379,0.7511763062924238,-0.2056081951935823
9.0,2011.0,2,37000000.0,113.0,3515.0,72286779.0,144.0,77.34,193,0.0,0.9440046124646145,-0.5781581722686275,0.18544530481296725,0.06928518648745904,-0.12319755205843996,0.6117506730961705,0.8214269941407776,0.25787628482205766
9.0,2014.0,2,36000000.0,107.0,3656.0,42024533.0,114.0,64.11,193,1.0,0.9440046124646145,-0.5781581722686275,0.18544530481296725,0.06928518648745904,-0.12319755205843996,0.6117506730961705,0.8214269941407776,0.25787628482205766
11.0,2001.0,3,75000000.0,90.0,2910.0,45246095.0,126.0,24.29,193,0.0,-0.42692857241771537,-0.25593687309917257,0.6384119644606073,-0.38309874117279646,1.6561895899531827,-0.19878276485257476,-0.603529877806052,-0.035759913975820755
10.0,2005.0,4,50000000.0,127.0,2223.0,10169202.0,191.0,21.58,240,0.0,-0.5787612707381244,0.7257870155986919,0.20460618607641495,0.49073853217845226,2.043215972198723,1.3344667304119224,0.559550764635467,0.22255962246590524
9.0,2013.0,4,5500000.0,90.0,2422.0,24477704.0,245.0,77.66,193,0.0,-0.49140541364539286,-0.9372879350153955,-0.9409877038300436,-0.12918611604854266,-0.5099598010374621,-0.4242053347351379,0.7511763062924238,-0.2056081951935823
8.0,2011.0,4,25000000.0,100.0,2780.0,24046682.0,37.0,42.0,193,0.0,-0.08476073708943378,-0.19645457876793437,1.9412571603401247,-0.5124115765941537,-0.7582468210098691,-0.2987163558623957,-0.7173085318553049,-0.20302718741673298
8.0,2016.0,4,9900000.0,88.0,3384.0,89217875.0,285.0,85.67,221,0.0,-0.3497711231562721,-0.452327528841298,1.812261027926516,-0.6752144788494703,1.1316045612461636,-0.19192730358533622,-0.9147653207529446,-0.19942657483882803
8.0,2019.0,4,5000000.0,103.0,922.0,5215062.0,114.0,43.35,193,0.0,-0.2953605301633483,-0.23777011780704702,2.4734941565799873,-0.3379296638895317,-0.7305448660105612,-0.13012054569719128,0.7591271990652395,-0.18684384621457426
9.0,2001.0,4,50000000.0,113.0,2842.0,55001642.0,146.0,27.07,196,0.0,-0.34583140924066774,-0.45350922624850937,1.2580751716432097,0.11599488196509367,0.0017748270000290407,-0.1972859593722335,0.9720145095906652,0.004606666864938043
2.0,2006.0,0,20000000.0,85.0,2319.0,7578946.0,62.0,11.39,102,0.0,2.8864462278361187,-0.29439332936769175,-0.2095886780074131,-0.2290142995266775,-0.08091542862219528,-0.037393063255366565,-0.3962033573607744,-0.3213753292755622
10.0,2005.0,4,70000000.0,105.0,3044.0,28212337.0,165.0,20.72,176,0.0,-0.557698691477247,1.2998433422485478,0.8622030487461301,-0.5155121675805816,-0.954384353321202,0.06809111642882493,-0.8596358246236229,-0.22775467014185166
3.0,2008.0,4,33000000.0,113.0,1938.0,11008770.0,90.0,50.16,118,0.0,-0.6515320712955085,1.5629725245723094,0.32646016174065134,-0.20072202767652128,-0.06642446177823993,-0.24578868417046834,-0.3314540143117532,-0.11626486852975351
6.0,2015.0,4,7000000.0,103.0,2002.0,17506470.0,200.0,85.04,193,0.0,0.20827988033365277,-0.4025286211127639,-0.7718490463184546,-0.10344013713253038,1.2979502410511807,-0.10188690249536096,0.6502435985625983,-0.2564277319475837
8.0,2019.0,2,49000000.0,102.0,3735.0,60477943.0,179.0,82.17,15,0.0,1.806648767346292,0.8047598807869767,-0.16858998275535128,-0.2910112929322906,-0.06613918388957915,-0.38707214772640214,-0.19456888834737468,-0.5175636819707583
1.0,2001.0,3,24000000.0,88.0,1631.0,29831583.0,100.0,14.86,193,0.0,-0.5250449265485059,0.46940380331186116,-0.3864555471081065,-0.4391624375344064,2.007246378039982,-0.6437164885780121,-0.7387858033725575,-0.5266553787810685
12.0,2008.0,3,20000000.0,104.0,1287.0,33446470.0,257.0,77.46,193,0.0,-0.3291554786838495,-0.5202477528301456,0.6199689951827797,0.09332047973770713,-0.36160003583591377,0.10973837995982123,0.755068142225688,0.05678352611584716
2.0,2001.0,3,49000000.0,87.0,2521.0,64186502.0,124.0,22.71,193,0.0,-0.08555248936038248,-0.508708840605288,-0.5073802140353106,-0.49753658285399505,-0.480352042409199,-0.31093180251069097,-0.8690326114288829,-0.40903146373396615
12.0,2017.0,4,68000000.0,135.0,2668.0,24449754.0,349.0,49.34,193,0.0,-0.16379168856128365,0.10656440047191233,0.12854754517421982,0.005775251935419193,-0.7592092189479593,0.22855768909870097,0.8901730525272232,0.13091929960919782
9.0,2019.0,2,13000000.0,122.0,3548.0,96853865.0,303.0,81.23,176,0.0,-0.5510951800790691,-0.49538154401755286,-0.3043055693809472,0.12538022566058601,-0.6266444137670558,-0.11182101002202635,0.9971894614479173,0.2162396012375673
6.0,2001.0,2,72000000.0,87.0,3053.0,112952899.0,135.0,42.66,193,0.0,1.3006784356774328,-0.764961265167894,-0.3145800534408782,-0.5787154305512983,-0.19267485929422629,0.0005485543308941252,-0.7049442499800656,-0.3297855093521869
12.0,2000.0,4,54000000.0,100.0,2204.0,33022767.0,14.0,26.0,55,0.0,-0.24256685765390051,0.9707924886409424,1.5530717832205072,-0.31390893124663505,-0.5238746456526635,-0.43126575487472135,-0.6065513022663169,-0.2720748557908313
10.0,2014.0,3,70000000.0,92.0,2900.0,56280355.0,168.0,27.68,193,0.0,-0.21775378968018344,0.6652910479550759,0.8726413100496422,0.07397096778421552,-0.8416874079942018,0.04255379894581031,0.5913467067478516,-0.07401117741140274
4.0,2014.0,3,25000000.0,110.0,2781.0,28842237.0,196.0,58.99,193,0.0,-0.5221831155834837,-0.2462246098834772,-0.14860788544390507,-0.394253152749331,-0.3957482385521554,1.5873767041270903,0.723697159528887,-0.19690893259731673
5.0,2009.0,3,30000000.0,99.0,2510.0,42100625.0,302.0,91.05,193,0.0,-0.3732060007286564,-0.2795334893439167,1.2088185043948787,-0.5522060047501488,-0.9810218643748365,0.14033056303334707,-1.068741186634078,-0.13092314955124834
9.0,2007.0,3,32000000.0,107.0,2277.0,10977721.0,47.0,29.77,163,0.0,-0.31158716949844495,0.9284202302788375,0.33689842304416345,0.38876110768827593,0.04627248354876026,-0.271326001653483,1.1195285170597216,0.03747862420069541
4.0,2009.0,2,30000000.0,85.0,2181.0,9362785.0,10.0,45.0,193,0.0,0.2042947412445071,2.1801289922367735,0.327644238066367,-0.03725695502936864,-0.3641354805392729,-0.4423506304843627,0.10492089561201816,-0.13307574706437098
2.0,2002.0,3,60000000.0,104.0,2507.0,30323400.0,158.0,10.76,123,0.0,-0.14957908255049504,-0.6106446385656945,1.0554569375285439,0.10803109936952598,-0.3545946710645895,-0.7413998652125333,1.4463516257604183,0.022288759047651346
9.0,2011.0,3,50000000.0,92.0,2664.0,21302340.0,106.0,11.23,55,0.0,-0.34583140924066774,-0.45350922624850937,1.2580751716432097,0.11599488196509367,0.0017748270000290407,-0.1972859593722335,0.9720145095906652,0.004606666864938043
3.0,2003.0,4,68000000.0,136.0,2945.0,33715436.0,219.0,29.21,55,0.0,-0.40843136405269964,-0.039428112682923136,1.8461703056157426,-0.28078610944247656,-0.7798195653480602,0.06041139059757284,0.661397689531512,-0.064997041890143
10.0,2005.0,2,32000000.0,106.0,2735.0,32751093.0,28.0,59.0,193,0.0,0.8640478094543316,-0.5024770344460833,0.044192275150527406,-0.47543200044663403,-0.10807105543718268,1.8988570609686755,0.8877855209777044,-0.1176629782155375
12.0,2006.0,3,75000000.0,130.0,2797.0,103365956.0,245.0,78.55,193,0.0,-0.1325578953397261,-0.3646587114214051,0.011181141800828055,0.020951277674822154,-0.23470609381881927,-0.24437255761821514,0.14131634953018124,3.8119600431469687
9.0,2012.0,4,50000000.0,98.0,2557.0,13414714.0,200.0,77.0,132,0.0,-0.5947453326094876,1.2567014319116558,-0.34630966764857124,-0.3690793062306158,1.3194522381708744,0.03600212787495778,-0.6113708831605742,-0.08041457531551498
3.0,2008.0,3,40000000.0,110.0,3061.0,32862104.0,178.0,29.44,193,0.0,-0.5083689959916876,0.402665276730225,-1.0245617235685367,-0.4618368397617929,1.643871515204039,-0.33669214924595725,-0.9557321707375348,-0.4744785195301594
9.0,2011.0,4,15000000.0,100.0,2904.0,35061555.0,320.0,91.12,193,0.0,-0.6000324331376676,0.8453413197028552,-0.3955402329010827,0.3489666795322809,-0.17650255981620713,0.1677209172422598,0.7680958622809482,0.10958266206618004
