month,year,mpaa,budget,runtime,screens,opening_week,domestic_box_office,user_vote,ratings,critic_vote,meta_score,country,sequel,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8
10.0,2000.0,3,40000000.0,123.0,2130.0,9631359.0,33519628.0,124000.0,7.2,165.0,39.21,193,0.0,-0.3213841787165863,-0.5009143929197752,-0.17511270830196995,-0.40793696861359113,-0.051195850497277894,0.9816078093690247,0.19641533338330788,-0.21232158750317195
12.0,2003.0,3,60000000.0,119.0,2762.0,13462374.0,53790451.0,113000.0,6.3,189.0,29.88,193,0.0,-0.6178783757943038,1.3752726484543256,0.720723306744573,0.18023506209003934,-0.19445323732863434,0.3312605811848378,-0.47484710815106146,0.14056626768934072
5.0,2001.0,3,151500000.0,183.0,3255.0,59078912.0,198542554.0,352000.0,6.2,230.0,27.04,193,0.0,-0.6104695745893506,0.37566697977232255,-1.0076994716903926,-0.5706661271118535,1.202817807088441,0.898893456483986,-0.9260066999718668,0.31420246641657285
5.0,2013.0,3,15000000.0,95.0,2041.0,4611534.0,9177065.0,51000.0,5.4,89.0,43.51,193,0.0,-0.497265412084802,-0.5929166423297734,-0.5588210400040513,-0.5962198067415915,-0.38443616527988833,-1.033813880721741,-0.4706488671739173,0.006945651931885949
11.0,2014.0,2,132000000.0,92.0,3775.0,25447444.0,83850911.0,102000.0,6.6,147.0,69.57,193,0.0,2.3005468518148224,1.332421938929877,-0.5400067853319751,1.6603645696950247,-0.24848172586542,-0.8867409485879156,0.17448421315446366,0.1097360465097845
4.0,2003.0,4,20000000.0,100.0,8.0,34211.0,126793.0,12000.0,5.4,12.0,69.0,193,0.0,-0.17635727906561818,-0.8518821835812423,0.31860137275850675,1.3168534038635402,-0.20735927388616301,0.9302903898274246,-0.0139250576300157,-0.07881229507842628
6.0,2012.0,3,16000000.0,115.0,2055.0,4255423.0,12434778.0,44000.0,7.0,150.0,52.17,193,0.0,-0.37072156364259323,-0.7485427982436414,-0.5200222372382547,-0.2328202940526024,-0.11360431115911661,-0.6706246477109242,0.02770134476739469,0.3326871770380918
9.0,2018.0,4,25000000.0,102.0,2980.0,13423255.0,35418723.0,71000.0,6.5,177.0,15.35,193,0.0,-0.6641853320044242,1.140649672121864,0.12810852970076014,0.25232452502855846,-0.05217845958337307,0.34178609770032614,-0.3157608883323495,-0.16785809900737345
2.0,2010.0,2,95000000.0,119.0,3396.0,31236067.0,88768303.0,203000.0,5.9,183.0,48.66,193,0.0,1.858485855796025,0.27923625640073296,0.18470340983513192,-0.5318180429837335,-0.3118591872165917,0.8733526402629045,0.2174754324990548,-0.7074422676666872
8.0,2013.0,2,90000000.0,106.0,3080.0,14401054.0,68559554.0,127000.0,5.7,149.0,41.34,193,0.0,1.858485855796025,0.27923625640073296,0.18470340983513192,-0.5318180429837335,-0.3118591872165917,0.8733526402629045,0.2174754324990548,-0.7074422676666872
12.0,2006.0,4,63700000.0,147.0,280.0,37079.0,2223293.0,266000.0,7.5,161.0,58.44,105,0.0,0.05711537423666081,-0.697786736798229,-0.1711528358608423,1.0154043791869363,-0.18941043660520562,0.9829606233252263,0.030907204638153298,-0.18060030061519658
12.0,2007.0,3,7300000.0,96.0,536.0,88826.0,4445756.0,100000.0,8.0,195.0,95.05,104,0.0,0.8091227142534838,-0.5620347428615765,0.3608298705069073,-0.009849547247260275,4.330026202981096,0.015908523558672755,1.372174320854552,-0.47093329201409406
4.0,2019.0,4,21000000.0,100.0,3585.0,24502775.0,54724696.0,99000.0,5.7,320.0,57.0,193,0.0,-0.3567663236812064,-0.1742751308587639,2.6982251115896276,-0.3442987619764461,-0.40380648855237017,-0.05597115607335405,-0.30208518072666646,-0.10517504194472325
8.0,2016.0,2,65000000.0,102.0,3702.0,21514095.0,76233151.0,62000.0,6.7,287.0,85.51,247,0.0,1.6263941505369472,0.8038189359857977,-0.9268615604670468,-0.08335204374080038,0.05346580043672494,-0.3530895448444673,-0.03554477779258862,0.781295857628516
12.0,2003.0,2,100000000.0,113.0,2813.0,11139495.0,48462608.0,80000.0,6.8,177.0,74.58,11,0.0,1.7977116380783817,0.011270631139908142,-0.1379757389474176,-0.8400902054666944,-0.34441018540007,1.0464544621572058,-0.24423906712169793,-0.4014677558885118
2.0,2018.0,2,50000000.0,95.0,3725.0,25010928.0,115253424.0,48000.0,6.6,175.0,62.07,15,0.0,2.952177599475413,-0.4588530300013349,-0.23346927783139426,0.009065438015061565,0.07995022936307973,-0.1035264088897939,0.12053609532938368,0.42840342358087197
12.0,2017.0,4,35000000.0,130.0,1186.0,216495.0,21198205.0,146000.0,7.4,409.0,90.88,193,0.0,-0.3821583964342296,-0.7688800181806,-0.49779185708451956,-0.716209131096552,-0.08374684868075617,1.154709631263326,-0.2652991662374448,0.09365292427500331
4.0,2006.0,3,3000000.0,99.0,1060.0,3109924.0,7061128.0,94000.0,3.3,63.0,24.81,193,0.0,-0.43649119436715866,-0.3249510170689486,-0.2361418912215018,-0.28794764425863056,-0.35188516709641005,-1.2069157026160422,-0.008934367553164574,-0.29902885984628935
11.0,2013.0,3,12000000.0,98.0,1225.0,128435.0,37709979.0,104000.0,7.6,243.0,88.58,192,0.0,-0.42394487105347967,-0.7379203544119595,-0.5697812688996378,-0.12955468591157177,0.169311265484884,-0.732709865883265,1.4615515935510854,0.326254844937953
4.0,2017.0,3,2800000.0,87.0,1626.0,1816499.0,3600146.0,7000.0,5.3,25.0,46.6,193,0.0,-0.4088588236168186,0.20778803973533586,2.72959794700283,-0.5717033671833455,-0.5338201507156196,-0.07379985002403294,-0.2525765214646674,0.022353881847159328
10.0,2003.0,3,300000.0,80.0,101.0,48422.0,2528664.0,22000.0,7.0,190.0,81.35,193,0.0,-0.37072156364259323,-0.7485427982436414,-0.5200222372382547,-0.2328202940526024,-0.11360431115911661,-0.6706246477109242,0.02770134476739469,0.3326871770380918
8.0,2008.0,4,27000000.0,112.0,3072.0,23245025.0,87341380.0,358000.0,6.9,238.0,67.38,193,0.0,-0.6383877019195598,0.6673242526148462,-0.7864448471407763,1.4997495604260367,-0.30633488252542146,-1.3760370825253745,-0.13162181348206653,-0.03440168645681694
8.0,2010.0,4,24000000.0,88.0,2491.0,10106872.0,25003155.0,97000.0,5.5,20.0,53.0,193,0.0,-0.4759955932473101,-0.2966327597043146,1.289957653687614,-0.8216640990560989,-0.5017994881055334,-1.7224769167574543,0.0923942851369401,-0.10522792181891243
5.0,2007.0,3,300000000.0,169.0,4362.0,114732820.0,309420425.0,695000.0,7.1,264.0,44.82,193,0.0,0.23388440110648934,1.6630191058812143,-0.4611646247698499,-0.5955031172374858,0.005927056194272596,0.5554326549676851,-0.2260582451961692,-0.2813112461660918
7.0,2006.0,3,225000000.0,151.0,4133.0,135634554.0,423315812.0,769000.0,7.4,266.0,53.0,193,0.0,0.23388440110648934,1.6630191058812143,-0.4611646247698499,-0.5955031172374858,0.005927056194272596,0.5554326549676851,-0.2260582451961692,-0.2813112461660918
5.0,2017.0,3,230000000.0,135.0,4276.0,62983253.0,172558876.0,347000.0,6.5,337.0,31.2,193,1.0,0.23388440110648934,1.6630191058812143,-0.4611646247698499,-0.5955031172374858,0.005927056194272596,0.5554326549676851,-0.2260582451961692,-0.2813112461660918
5.0,2011.0,3,379000000.0,137.0,4164.0,90151958.0,241071802.0,565000.0,6.6,317.0,34.48,193,0.0,0.23388440110648934,1.6630191058812143,-0.4611646247698499,-0.5955031172374858,0.005927056194272596,0.5554326549676851,-0.2260582451961692,-0.2813112461660918
7.0,2003.0,3,140000000.0,144.0,3416.0,46630690.0,305413918.0,12000000.0,8.1,260.0,77.38,193,0.0,0.23388440110648934,1.6630191058812143,-0.4611646247698499,-0.5955031172374858,0.005927056194272596,0.5554326549676851,-0.2260582451961692,-0.2813112461660918
2.0,2000.0,4,23000000.0,107.0,1832.0,14015741.0,39235088.0,253000.0,7.0,143.0,57.77,1,0.0,-0.7557822308201877,1.5510311000805976,1.6855809100230783,-0.5087965349758092,-0.33210644275574586,-0.19160381039176477,-0.16492357638024582,0.15347176281188596
9.0,2012.0,3,17000000.0,112.0,2787.0,5149433.0,65001093.0,331000.0,7.1,190.0,79.22,193,0.0,-0.5408717191195106,-0.7773917236637099,-0.813122277163715,-0.6835449283271978,-0.5340678760757872,-0.8261201353287633,-0.6123195124179854,-0.5448659614544302
5.0,2015.0,3,29000000.0,115.0,3660.0,69216890.0,184296230.0,171000.0,6.4,256.0,64.7,193,1.0,-0.48009750140186724,-0.5094260984028851,-0.49044312838116555,-0.3752727658442369,-0.5015168778923089,-0.9992219572230645,-0.15060501279723276,-0.8508404732326056
12.0,2017.0,3,45000000.0,93.0,3468.0,19928525.0,104897530.0,72000.0,5.8,186.0,30.26,193,1.0,-0.48009750140186724,-0.5094260984028851,-0.49044312838116555,-0.3752727658442369,-0.5015168778923089,-0.9992219572230645,-0.15060501279723276,-0.8508404732326056
7.0,2015.0,3,90000000.0,105.0,3723.0,24011616.0,78765986.0,160000.0,5.6,243.0,19.37,193,0.0,-0.4052355359123958,1.2595702721301505,-0.6160564181461788,-0.443264157397837,-0.286758515182852,-1.2752717685662702,-0.244130259099997,0.21962082518321285
8.0,2013.0,2,50000000.0,91.0,3716.0,22232291.0,90288712.0,49000.0,5.7,153.0,28.72,222,0.0,2.7505184895754686,0.10610933927381802,0.02485324932167832,-0.019304939401003113,-0.5830671259348881,-0.7663713211011752,1.4246449704462887,0.057106616911678613
7.0,2014.0,2,50000000.0,83.0,3839.0,17509407.0,59165787.0,20000.0,5.9,123.0,44.94,223,1.0,2.418646380127457,0.09945408675244269,-0.04663448368958307,0.1268289430072206,-0.5887548476338337,-0.8263447320341677,1.5884075872588312,-0.02200082045638275
11.0,2009.0,2,70000000.0,97.0,3035.0,12286129.0,42194060.0,59000.0,6.0,131.0,25.56,193,0.0,2.834315468815235,0.3468019217674578,0.08178390359856103,-0.27346651739786604,-0.2883442887374631,-0.6576461577455911,0.13340904227082362,-0.07578368951162652
7.0,2001.0,3,100000000.0,120.0,3530.0,68532960.0,180011740.0,230000.0,5.7,235.0,44.01,193,0.0,-0.1785877797827703,2.0605964417372613,0.0008364649672091333,-0.17960697066390052,-0.08192867319458601,0.4846006762529744,-0.36738554452043665,0.1312764417683509
12.0,2012.0,3,35000000.0,105.0,2840.0,5750288.0,13103272.0,31000.0,5.7,118.0,9.85,193,0.0,-0.6331548912601809,-0.45154605422931327,-0.5843788588677316,-0.569462833951628,-0.8091726646405627,-1.1603677380280042,0.8700957202635476,0.2673648821470738
4.0,2010.0,4,3000000.0,87.0,272.0,118123.0,4033574.0,12000.0,6.6,178.0,83.62,193,0.0,-0.37072156364259323,-0.7485427982436414,-0.5200222372382547,-0.2328202940526024,-0.11360431115911661,-0.6706246477109242,0.02770134476739469,0.3326871770380918
12.0,2015.0,3,105000000.0,114.0,2910.0,9800252.0,28782481.0,66000.0,5.3,135.0,14.58,193,0.0,-0.21575731551730148,1.6163762628437923,-0.12362204987980738,1.6440298375417133,-0.5205538181988844,0.31725491592059957,0.9221048717224164,0.2167805977115702
5.0,2019.0,2,150000000.0,104.0,4202.0,54365242.0,144105346.0,183000.0,6.5,48.0,53.0,148,0.0,1.2750593665744905,1.4553784409715769,-0.1218541704177424,-0.06443497447712396,-0.3327775549447753,-0.9598795271980661,-0.06750409311931772,0.3788967500727878
4.0,2001.0,0,16000000.0,93.0,2675.0,8240752.0,17052128.0,15000.0,5.8,34.0,92.0,144,0.0,2.651561148482164,1.1190130066763888,-0.6848715377673328,-0.00011719271592145176,0.1393891595776922,-0.23185588577301408,0.04910282059509331,0.8679456712423128
5.0,2019.0,2,150000000.0,104.0,4248.0,54365242.0,144105346.0,183000.0,6.5,48.0,53.0,227,0.0,1.2750593665744905,1.4553784409715769,-0.1218541704177424,-0.06443497447712396,-0.3327775549447753,-0.9598795271980661,-0.06750409311931772,0.3788967500727878
12.0,2000.0,4,6000000.0,122.0,280.0,44244.0,8598593.0,30000.0,7.0,141.0,79.34,193,0.0,-0.3746074861274728,-0.49029194908809337,-0.22487173996335302,-0.30467136047256044,0.23171972614672268,0.9195225911966841,1.6302655821669985,-0.21875391960331073
5.0,2015.0,3,35000000.0,93.0,3242.0,22620386.0,47425125.0,61000.0,4.9,163.0,31.98,193,0.0,-0.45516577982693895,-0.026834936597125856,2.136983169959017,-0.4996139042448264,-0.39154537297035835,-0.0632743335085447,-0.09349030164595547,-0.2860704848495549
2.0,2014.0,3,100000000.0,105.0,2658.0,10340823.0,23219748.0,117000.0,5.5,202.0,29.29,123,0.0,-0.006734365736988157,1.011188621185048,-0.736994910139933,-0.6456527196214553,2.991226584387963,0.3074910920207676,-0.24083901638381747,0.45743538462369443
5.0,2019.0,3,10000000.0,91.0,2750.0,5361937.0,13631124.0,76000.0,6.1,104.0,36.0,193,0.0,-0.506611042817972,-0.6071722101431812,-0.545580056101935,-0.20606332126263888,-0.538340810519791,-0.7971785050171875,1.3684459322048594,0.5931064072532796
2.0,2005.0,0,20000000.0,68.0,2529.0,5805559.0,18098433.0,85000.0,6.4,112.0,76.71,193,0.0,3.448011449174083,-0.46163951258734315,0.5949485749067154,0.18639685652282298,-0.06715976669003944,-0.5169202103936967,-0.4680902691315746,0.15450731754721928
6.0,2001.0,3,7000000.0,81.0,712.0,1506233.0,3313583.0,15000.0,5.3,64.0,28.19,193,0.0,0.31587893100997344,1.1297973785369095,-0.89426632162665,-0.19710893382286426,0.0412628492996744,-1.0411791370792314,-0.5744053900592282,0.36151456895300743
6.0,2016.0,4,20000000.0,87.0,2313.0,4698715.0,9639125.0,69000.0,6.7,216.0,76.81,193,0.0,-0.4143278706773017,-0.933017879577578,-0.7743234743979184,-0.3201454156382088,-0.26323602195501555,-0.46293090231794637,-0.11396930047667365,-0.21912443634822457
5.0,2006.0,3,160000000.0,98.0,3555.0,22155410.0,60674817.0,110000.0,5.7,240.0,35.55,193,0.0,-0.1264952798471581,1.6785332711431613,-0.030536370445993274,0.04779763454299892,0.04808498896866338,0.5024293702036535,-0.41689420378243575,0.003747517976468269
8.0,2002.0,3,25000000.0,102.0,619.0,1575214.0,10113733.0,14000.0,6.3,190.0,61.03,189,0.0,-0.283758940288497,-0.916320212442238,0.06345008454609098,-0.5608939888281718,-0.09600796426276799,1.1620128086985166,-0.47389404531815593,0.27454836717983494
8.0,2009.0,3,15000000.0,88.0,1959.0,2651996.0,6382178.0,15000.0,5.3,125.0,13.4,193,0.0,0.8788120915470972,-0.7808966257266308,-0.3957281007482105,-0.3143127580119227,-0.5127698163128906,-0.8263946783590628,-0.14805712347498276,-0.10717204569915112
3.0,2017.0,3,120000000.0,124.0,3693.0,40300288.0,85364450.0,114000.0,5.9,30.0,44.0,193,0.0,0.1817919011708773,2.045082276475314,-0.4297917893566475,-0.8229077224443855,-0.12408660596897679,0.5376039610170062,-0.17654958593417008,-0.15378232237420927
11.0,2009.0,4,10000000.0,119.0,1003.0,1872458.0,47566524.0,116000.0,7.3,36.0,78.0,193,0.0,-0.3213841787165863,-0.5009143929197752,-0.17511270830196995,-0.40793696861359113,-0.051195850497277894,0.9816078093690247,0.19641533338330788,-0.21232158750317195
7.0,2010.0,4,40000000.0,107.0,2669.0,24760882.0,52000688.0,244000.0,6.4,232.0,63.19,193,1.0,-0.1785877797827703,2.0605964417372613,0.0008364649672091333,-0.17960697066390052,-0.08192867319458601,0.4846006762529744,-0.36738554452043665,0.1312764417683509
8.0,2012.0,3,35000000.0,91.0,2255.0,6030164.0,20275446.0,119000.0,6.5,202.0,73.4,193,0.0,-0.6175578884991888,0.9371220757220349,0.060580669130626326,1.8217997552373093,-0.19608076739024638,0.28316550072353525,-0.31750640026496196,-0.21524424948745938
3.0,2007.0,3,20000000.0,97.0,2831.0,17558689.0,47852604.0,82000.0,5.9,191.0,11.3,193,0.0,0.08037981537152208,-0.6195299168767154,0.95973295367502,0.09841116061882683,-0.009923589907007799,1.0558545239061685,-0.530540737908754,0.41184749428034223
11.0,2005.0,2,28000000.0,129.0,1335.0,2865017.0,38405088.0,331000.0,7.8,37.0,82.0,176,0.0,-0.3821583964342296,-0.7688800181806,-0.49779185708451956,-0.716209131096552,-0.08374684868075617,1.154709631263326,-0.2652991662374448,0.09365292427500331
10.0,2008.0,4,30000000.0,130.0,2585.0,6262396.0,15740721.0,63000.0,6.6,184.0,36.58,193,0.0,-0.3032643067169867,-0.6822725715362818,0.25947541846301425,1.6587051309674212,-0.14725250383081487,0.9299573385611944,-0.15992875394811334,0.10445846352736339
2.0,2016.0,3,28000000.0,108.0,2931.0,5324240.0,10938134.0,61000.0,5.8,229.0,46.7,193,0.0,-0.45342165257457834,0.6378597336398597,0.555991142567185,-1.0578481694713668,-0.33921017221220423,-1.599902466862702,-0.6540247652926442,0.5918673511968824
5.0,2011.0,3,60000000.0,87.0,2864.0,14953664.0,29137000.0,124000.0,5.7,113.0,17.99,193,0.0,-0.4239101213721761,1.5576863526019729,1.7570686430343396,-0.654930417384033,-0.3264187210568003,-0.13163039945877242,-0.32868619319278786,0.23257920017994727
10.0,2005.0,3,22000000.0,105.0,1837.0,6220935.0,22827153.0,42000.0,6.2,150.0,51.71,193,0.0,-0.4314957813602366,-1.0165084235044661,-0.8427013860208042,-0.5410924565355633,-0.1461553093425949,-0.4975228258166229,-0.434013154853358,0.6386616888162671
10.0,2004.0,3,7000.0,77.0,31.0,28162.0,424760.0,114000.0,6.7,157.0,72.2,193,0.0,-0.4019842501578343,-0.096681804542353,0.3583761144463504,-0.13817470444822932,-0.13336385818719101,0.9707492415873064,-0.10867458275350185,0.27937353779933194
5.0,2010.0,3,200000000.0,116.0,3646.0,30095259.0,90759676.0,304000.0,6.6,269.0,37.98,193,0.0,0.23388440110648934,1.6630191058812143,-0.4611646247698499,-0.5955031172374858,0.005927056194272596,0.5554326549676851,-0.2260582451961692,-0.2813112461660918
10.0,2023.0,4,20000000.0,113.0,2361.0,132139.0,20960939.0,36000.0,6.5,352.0,83.16,193,0.0,-0.47898801087982457,-0.9427326556828548,-0.8018521259055662,-0.7002686445411278,0.04953701716734551,1.3003181584839631,1.0268804373021776,-0.464591021211452
9.0,2013.0,4,46000000.0,153.0,3290.0,20817053.0,61002302.0,811000.0,8.2,307.0,79.1,193,0.0,-0.2048648505712541,-0.8297127657979199,0.8207173600936247,1.8140202732358015,-0.15951361941282666,0.9372605159963852,-0.3685236330288244,0.2853539064321951
1.0,2015.0,3,12000000.0,106.0,2900.0,8310252.0,22348241.0,84000.0,6.3,124.0,39.81,193,0.0,-0.3035847940121017,-0.244121998803991,0.9196180560769609,0.017140437820150976,-0.14562497376920283,0.9780524190224971,-0.31726946183421284,0.4602689807041635
3.0,2012.0,4,12000000.0,88.0,3055.0,21051363.0,54731865.0,234000.0,6.7,172.0,31.87,193,0.0,-0.43649119436715866,-0.3249510170689486,-0.2361418912215018,-0.28794764425863056,-0.35188516709641005,-1.2069157026160422,-0.008934367553164574,-0.29902885984628935
4.0,2011.0,2,8000000.0,104.0,2730.0,4712638.0,10130219.0,16000.0,5.4,116.0,38.1,193,0.0,0.9445817222716626,-1.2044884069013237,-0.6796084467649635,-0.25918540780589455,-0.27448896037559734,-0.2901036234539447,-0.11142141115442351,0.5245439911852299
4.0,2008.0,3,20000000.0,88.0,2821.0,20804941.0,43869350.0,38000.0,3.9,81.0,10.19,193,0.0,-0.4266582083213031,-0.049004354380448395,1.6348671826238987,-0.9967807736170876,-0.4393910274436947,-0.0702444596775053,0.26110827375285334,-0.6502366863601764
6.0,2012.0,4,130000000.0,124.0,3442.0,51050101.0,126477084.0,645000.0,7.0,358.0,71.92,193,0.0,0.19684319892623484,0.6951839636086768,0.5427375146118425,-0.7396806722436979,-0.3314880356277961,0.5954345104517458,-0.1004399142060496,-0.3640076407069972
12.0,2012.0,4,15000000.0,106.0,1676.0,173915.0,7597898.0,40000.0,6.6,188.0,53.38,193,0.0,-0.3213841787165863,-0.5009143929197752,-0.17511270830196995,-0.40793696861359113,-0.051195850497277894,0.9816078093690247,0.19641533338330788,-0.21232158750317195
9.0,2005.0,3,20000000.0,100.0,517.0,193840.0,7535331.0,46000.0,6.7,180.0,62.41,193,0.0,-0.22298472257085372,-0.6483545871814133,0.3861292333286405,-0.25262182634521085,-0.0634569660792897,0.9889109868042154,-0.01217954569740321,-0.031426144598340346
12.0,2000.0,4,65000000.0,135.0,2705.0,10207869.0,32598931.0,59000.0,6.3,147.0,40.18,193,0.0,-0.5984157012798588,0.7170578909471711,-0.1557718163159929,0.3074518752345866,0.1861023963539203,0.8780771526054443,-0.2791251760117903,0.4638579378770076
1.0,2018.0,4,30000000.0,89.0,2125.0,9959053.0,20877013.0,11000.0,5.0,99.0,27.32,193,0.0,-0.5517882577746233,0.513530294547342,-0.22329967688612665,1.8769271054433376,0.04220008854704706,0.8194565556286533,-0.2808706879444028,0.41647178739692164
7.0,2009.0,4,102500000.0,140.0,3336.0,25271675.0,97104620.0,319000.0,7.0,316.0,68.22,193,0.0,-0.4902460640822621,0.548365494856428,-0.37295775344214677,1.5398871716968465,3.062527402856532,-0.14695981752599285,1.7541135355381,-0.0739632267185472
8.0,2006.0,3,20500000.0,90.0,2323.0,8203822.0,20264436.0,31000.0,4.7,91.0,14.56,193,0.0,-0.5072582797625511,0.35522823399697384,2.1683560053722193,-0.7270185094517257,-0.5215590351336078,-0.08110302745922358,-0.04398164238395638,-0.15854156105767228
10.0,2002.0,4,25000000.0,97.0,1293.0,367203.0,17844216.0,178000.0,7.3,236.0,78.84,193,0.0,-0.46000335286587246,-0.9943390057211438,-0.3405853986856864,-0.043925587163302124,-0.09830965486925856,-0.4905526996476621,-0.7886117302521668,1.0028278903268886
12.0,2008.0,4,35000000.0,103.0,2508.0,4271451.0,8050977.0,67000.0,5.9,137.0,29.18,123,0.0,-0.5517882577746233,0.513530294547342,-0.22329967688612665,1.8769271054433376,0.04220008854704706,0.8194565556286533,-0.2808706879444028,0.41647178739692164
2.0,2009.0,3,38000000.0,111.0,2313.0,10079109.0,31811527.0,116000.0,6.1,149.0,24.83,193,0.0,-0.7162778319400364,1.5227128427159637,0.15948136511396255,0.024919919821659028,-0.18219212174662253,0.32395740374964715,-0.2662522290703504,-0.04032917521549088
10.0,2011.0,2,130000000.0,90.0,3963.0,34077439.0,149260504.0,193000.0,6.6,178.0,83.17,193,0.0,2.637884017693211,1.1605416172569818,-0.43236402716378225,0.1721600622849499,0.031121965803648233,-0.7503182467274534,-0.03704155098746496,0.10870071056604916
11.0,2008.0,3,230000000.0,106.0,3501.0,67528882.0,169368427.0,471000.0,6.5,350.0,63.18,192,0.0,-0.02809582370142552,1.5310930768815234,0.5307055711846171,0.20311277681137924,0.03582387338665158,0.5097325476388442,-0.6254890828631469,0.18464296088129992
10.0,2008.0,4,12000000.0,89.0,2463.0,14211321.0,31691811.0,77000.0,6.0,100.0,55.58,193,0.0,-0.5072582797625511,0.35522823399697384,2.1683560053722193,-0.7270185094517257,-0.5215590351336078,-0.08110302745922358,-0.04398164238395638,-0.15854156105767228
9.0,2016.0,2,15000000.0,124.0,1259.0,304933.0,8874389.0,19000.0,7.4,229.0,90.33,193,0.0,-0.5104969653028515,-0.34892136098763327,-0.2504295588270334,-0.2779143876825969,-0.19301677321395164,0.7929687338904211,2.9710101696044626,0.041665310611876914
2.0,2002.0,4,35000000.0,101.0,2511.0,14757535.0,30336800.0,60000.0,5.2,161.0,19.5,193,0.0,-0.029016468148725938,-0.465940883033766,1.4224745696184071,-1.0877873058192824,-0.1954224498074557,0.5260200061606053,0.13398136926087043,0.060586787892266056
11.0,2000.0,4,13500000.0,124.0,223.0,249383.0,7065332.0,57000.0,7.2,157.0,74.01,193,0.0,-0.3746074861274728,-0.49029194908809337,-0.22487173996335302,-0.30467136047256044,0.23171972614672268,0.9195225911966841,1.6302655821669985,-0.21875391960331073
7.0,2013.0,3,130000000.0,98.0,2852.0,12691415.0,33618855.0,144000.0,5.6,132.0,14.66,193,0.0,0.17908195975010566,1.5939262747516185,-0.8422291788630661,0.9216841823253538,-0.33039737443768885,-1.1732490930397337,-0.34700908648269563,0.34384029168696867
10.0,2010.0,3,58000000.0,111.0,3349.0,21761408.0,90380162.0,324000.0,7.0,38.0,60.0,193,0.0,-0.6668952734251957,0.6894936703981688,-0.2843288598056585,1.996916429798298,-0.2584892280520851,-1.369066956356414,-0.48622038888087515,0.32976451505380444
4.0,2006.0,2,50000000.0,99.0,3651.0,16414767.0,71726025.0,64000.0,5.6,150.0,25.68,186,0.0,1.4772763614220064,0.024952598555491336,-0.23169385211241433,-0.2105674860145213,-0.37995536957737597,-0.8388532277500368,0.21252406069568372,-0.24154094049348454
12.0,2010.0,3,5000000.0,92.0,131.0,53778.0,2229058.0,51000.0,7.0,239.0,85.21,193,0.0,-0.3213841787165863,-0.5009143929197752,-0.17511270830196995,-0.40793696861359113,-0.051195850497277894,0.9816078093690247,0.19641533338330788,-0.21232158750317195
11.0,2002.0,2,7000000.0,94.0,153.0,88352.0,6199600.0,30000.0,7.4,176.0,86.59,1,0.0,0.1630825660297935,0.04759164993320411,-0.38351664011010655,-0.5091982509581199,0.33198317469875904,1.0801658637000116,1.5291322667169123,-0.047148302619469035
3.0,2009.0,2,50000000.0,98.0,3268.0,24402214.0,67172595.0,63000.0,5.7,184.0,43.52,193,0.0,1.5293618332971406,1.879271710861779,0.23541713723431135,-0.04383380434245535,-0.20457460252864285,0.751993289548645,-0.20855641763404434,0.09626618150537511
10.0,2008.0,4,12000000.0,113.0,391.0,293369.0,12796861.0,51000.0,6.7,240.0,84.15,193,0.0,-0.3821583964342296,-0.7688800181806,-0.49779185708451956,-0.716209131096552,-0.08374684868075617,1.154709631263326,-0.2652991662374448,0.09365292427500331
1.0,2005.0,2,30000000.0,102.0,3185.0,13920052.0,49772522.0,18000.0,5.2,123.0,36.69,193,0.0,1.4071565129711932,-0.25726859451874146,-0.5411320169928476,-0.12868316301852964,-0.5664110130007569,-0.4291160301511814,1.5899043604537078,0.6505943266060841
10.0,2003.0,2,35000000.0,111.0,3074.0,13303724.0,52333738.0,44000.0,6.9,154.0,35.62,193,0.0,-0.5104969653028515,-0.34892136098763327,-0.2504295588270334,-0.2779143876825969,-0.19301677321395164,0.7929687338904211,2.9710101696044626,0.041665310611876914
10.0,2004.0,2,15000000.0,107.0,2521.0,4600000.0,10411980.0,29000.0,5.8,107.0,19.81,193,0.0,0.8845431694383955,-0.7177433017367012,-0.30511980897158947,-0.5767545541585177,-0.5999930664469509,1.0335315241138638,-0.12101378010313789,-1.2039924236267314
5.0,2004.0,3,50000000.0,119.0,2721.0,10985597.0,37486512.0,38000.0,6.0,166.0,27.66,193,0.0,-0.4314957813602366,-1.0165084235044661,-0.8427013860208042,-0.5410924565355633,-0.1461553093425949,-0.4975228258166229,-0.434013154853358,0.6386616888162671
11.0,2018.0,2,175000000.0,112.0,4017.0,56237634.0,201091711.0,183000.0,7.0,318.0,85.7,193,1.0,2.6984259896398566,0.4881725098679179,0.05622608473488067,-0.24670954460790256,-0.7130807880981376,-0.7842000150518541,1.474153629708288,0.18463554070356125
1.0,2008.0,4,50000000.0,92.0,2764.0,18203876.0,42754105.0,245000.0,7.0,178.0,39.17,123,1.0,-0.1264952798471581,1.6785332711431613,-0.030536370445993274,0.04779763454299892,0.04808498896866338,0.5024293702036535,-0.41689420378243575,0.003747517976468269
9.0,2019.0,4,50000000.0,100.0,3618.0,18872919.0,44819352.0,110000.0,6.1,206.0,26.0,127,1.0,-0.6175578884991888,0.9371220757220349,0.060580669130626326,1.8217997552373093,-0.19608076739024638,0.28316550072353525,-0.31750640026496196,-0.21524424948745938
